Id,CollateralID,Indexation,Valuation_Currency,Valuation_Date,gross_value,DiscountedValue,is_primary,ChangeType,CreatedDate,LastModifiedDate
ssohp70585,vgl24308261,True,USD,2015-02-19,45753383.00,543705.00,True,CREATE,2011-10-01 03:24:06,2014-03-13 05:14:22
tylps94105,bcx98132870,True,GBP,2011-10-15,5051102.00,440358.00,True,UPDATE,2012-05-01 07:33:35,2013-12-07 05:18:08
odbmq02507,osu24632824,True,GBP,2010-08-03,6038658.00,152681.00,True,UPDATE,2010-06-09 02:28:39,2014-06-19 06:43:51
fnszk09082,pqq66119276,False,GBP,2014-01-07,428072.00,90219492.00,False,CREATE,2012-05-21 03:28:36,2012-01-27 02:35:27
modgg23204,ixn19258945,False,GBP,2015-03-30,516570.00,9365377.00,True,CREATE,2010-10-10 11:57:23,2012-09-01 09:18:28
anlqp22902,mwk38539198,False,GBP,2015-01-05,7079562.00,6958593.00,False,UPDATE,2013-09-15 07:58:43,2016-06-19 09:00:02
aljvc03894,xdm94316474,True,GBP,2013-12-05,331748.00,83084718.00,False,UPDATE,2014-08-19 03:26:55,2014-09-18 10:47:01
wcvje65431,ypf17744043,True,GBP,2011-07-12,16313756.00,2549921.00,True,CREATE,2013-11-11 01:54:04,2012-11-03 04:15:24
sgedp49375,zqz22868855,False,GBP,2013-01-19,5874105.00,248993.00,False,CREATE,2015-02-02 07:48:36,2016-05-10 05:35:29
odllm81654,ypd02793665,False,GBP,2012-07-02,5318281.00,29341391.00,True,UPDATE,2014-04-19 10:47:12,2013-04-10 09:17:10
xpqru08047,nwn42106394,True,GBP,2012-10-11,291645.00,726485.00,False,CREATE,2014-11-11 02:53:45,2014-08-28 09:53:25
uuifu13699,qix30825076,True,USD,2013-03-26,897214.00,383630.00,False,CREATE,2013-11-22 10:45:37,2015-10-06 09:52:12
vksud10246,aim76015823,False,GBP,2012-03-10,783657.00,406540.00,True,CREATE,2010-01-29 11:28:44,2016-11-10 07:16:11
xmngh79435,jsc35460459,False,USD,2011-06-03,34816790.00,299795.00,True,CREATE,2013-11-09 08:28:18,2012-06-12 03:05:04
uecmb04338,grl35550674,True,USD,2015-01-15,371832.00,42311460.00,False,UPDATE,2010-10-04 06:26:06,2015-11-11 03:54:45
tvgrt43280,mtg46915936,False,GBP,2011-07-29,84481549.00,8543332.00,False,CREATE,2011-03-05 08:19:31,2014-09-12 01:10:13
yehdw35184,nre00639822,True,GBP,2011-03-29,298792.00,7386292.00,False,CREATE,2013-12-31 06:49:32,2012-03-07 09:19:52
djeql32299,jcb99889230,True,USD,2010-10-26,305899.00,7394497.00,False,CREATE,2011-06-26 02:33:43,2016-03-09 09:03:55
yhfap68316,nez02997446,False,GBP,2013-11-26,5112451.00,97768042.00,False,CREATE,2014-01-04 06:58:10,2014-12-10 12:42:22
pkfvt01020,zld24016548,True,USD,2014-09-14,583315.00,928046.00,False,CREATE,2010-03-24 07:18:35,2012-06-08 02:39:31
ztiso45536,fsb02106052,False,GBP,2015-04-18,825796.00,733715.00,True,CREATE,2012-11-17 09:29:34,2016-08-31 09:26:55
vczzt57841,kcr97766519,False,GBP,2012-09-17,7045027.00,354221.00,True,CREATE,2012-06-24 11:33:05,2012-06-11 06:37:14
kpmyu88154,hzk80942558,True,GBP,2011-11-06,9874778.00,998327.00,False,CREATE,2012-04-30 11:42:36,2014-01-09 01:15:57
addpl51271,izp44350056,False,USD,2011-03-19,3052578.00,537543.00,False,UPDATE,2012-10-07 07:50:34,2015-02-05 10:14:55
uhlvj52368,rfi94235306,False,USD,2013-07-11,90676.00,3288219.00,True,CREATE,2011-05-07 02:51:47,2013-08-02 06:18:52
beero54288,zdh95172688,True,USD,2011-03-07,3988834.00,58582036.00,False,CREATE,2015-02-14 06:53:03,2015-04-22 12:06:32
sqbkh96271,xln33942049,True,USD,2014-04-25,227565.00,596665.00,True,CREATE,2015-03-23 04:09:32,2015-10-24 07:12:17
detzf19552,ucv69255152,False,USD,2010-07-26,82611.00,88763995.00,False,UPDATE,2014-12-24 05:49:23,2016-12-04 09:06:07
iigee48303,kso45032329,False,USD,2012-06-07,939740.00,582654.00,True,CREATE,2011-05-29 04:02:16,2016-02-12 12:41:00
ifvih53263,and06299706,False,GBP,2012-05-30,893261.00,32105698.00,True,CREATE,2012-01-02 02:29:39,2013-01-25 05:52:21
ucall46997,iny66192068,True,GBP,2010-11-22,78538250.00,3215279.00,True,CREATE,2013-12-24 09:47:22,2015-05-11 01:27:26
eoqfj26397,gbs18429469,True,GBP,2014-03-05,703921.00,594039.00,False,CREATE,2010-11-22 12:25:36,2016-04-08 06:39:06
tlntg98395,bqe80990943,False,GBP,2012-10-15,158429.00,39531743.00,True,CREATE,2014-01-11 05:00:47,2013-08-31 07:17:37
rhmfv96110,ofh75380705,True,USD,2013-05-22,572871.00,82135519.00,False,CREATE,2010-04-19 04:35:53,2012-02-22 12:34:41
vzihv06220,rit79251860,True,GBP,2011-01-26,3537388.00,473409.00,False,UPDATE,2010-12-28 06:28:05,2015-06-09 06:57:05
glbej17543,xxf85229887,True,GBP,2012-01-17,1008545.00,831364.00,False,UPDATE,2012-04-17 03:29:25,2017-04-10 03:55:57
tekdo10385,ioe00985587,True,GBP,2012-01-09,388574.00,37992155.00,False,UPDATE,2012-04-21 12:20:08,2014-08-26 10:25:58
cdyxo17572,yuc90834090,True,USD,2011-01-06,5193194.00,457479.00,True,UPDATE,2011-04-06 10:34:13,2017-01-22 01:54:37
gunxo90650,jna60671774,True,USD,2013-09-27,4544059.00,4504367.00,False,CREATE,2012-12-25 09:36:50,2013-09-13 08:33:01
uvmuy33134,kiz19818697,False,USD,2013-02-14,6516247.00,4880463.00,True,UPDATE,2010-02-13 03:57:03,2012-09-14 06:48:50
pyexv42743,akr67463235,False,GBP,2011-01-13,56399284.00,1935670.00,True,UPDATE,2010-04-11 01:07:59,2016-09-18 04:56:48
hdlah23128,lni56943701,True,USD,2010-09-02,586679.00,522012.00,False,CREATE,2014-04-26 06:43:53,2016-07-12 01:02:01
bwzto10510,ezv28821345,False,USD,2011-05-19,4645714.00,43316105.00,False,CREATE,2011-01-26 02:36:43,2013-08-04 03:30:24
wlehc58244,sjr47745124,False,USD,2013-09-09,31384.00,71008.00,True,UPDATE,2014-01-12 10:29:06,2017-01-13 06:21:08
caoij25033,awu87734609,True,USD,2014-12-17,370741.00,279887.00,True,UPDATE,2014-12-07 03:50:17,2013-04-05 11:54:45
mluha37150,wfe70437848,False,USD,2014-11-29,390222.00,571499.00,False,UPDATE,2013-09-17 06:24:59,2012-10-04 01:42:35
genmc69279,cjj31942760,False,GBP,2013-01-01,3500851.00,600250.00,False,CREATE,2014-10-18 08:37:14,2012-06-22 05:18:05
zalht01813,bbw90380027,False,USD,2013-06-19,442754.00,895470.00,False,CREATE,2012-12-29 01:27:38,2015-05-26 07:17:09
zhjcq17124,grv78303143,True,GBP,2012-09-09,86794780.00,14504946.00,True,UPDATE,2011-04-29 03:46:32,2015-06-16 12:46:43
kxamz25722,qgn88333197,False,GBP,2013-07-02,299136.00,15301159.00,True,UPDATE,2014-08-28 07:28:20,2012-09-20 11:45:23
ybxns49573,dth78970780,False,USD,2010-01-24,98177683.00,7669808.00,False,UPDATE,2012-08-30 12:47:23,2012-04-30 06:18:40
uicpo51937,vdk11979950,False,USD,2014-09-11,313051.00,55281866.00,True,UPDATE,2011-07-12 09:53:54,2013-07-13 04:29:46
tuhip75238,xet15623101,True,GBP,2012-10-08,702470.00,4828607.00,False,UPDATE,2013-12-07 07:48:23,2012-12-06 02:45:51
keagu53904,mpd79739736,True,USD,2011-02-02,73222099.00,14752988.00,True,UPDATE,2010-07-07 07:30:20,2013-03-11 11:17:10
kwuka95843,sue91140591,False,USD,2012-10-31,97311844.00,94555146.00,True,UPDATE,2012-08-26 08:35:19,2016-04-17 02:04:41
zlslc59173,xko51812938,True,GBP,2014-07-23,80811931.00,73806627.00,True,CREATE,2011-02-19 04:39:50,2014-05-25 07:12:53
gsszg23524,sds59268259,False,USD,2014-01-30,8269795.00,468508.00,True,UPDATE,2013-11-14 11:55:27,2014-05-24 08:40:44
xqenz69105,yxc35786817,True,GBP,2012-03-11,315891.00,560471.00,False,UPDATE,2011-06-28 02:08:31,2016-10-14 01:26:59
tbsxg42557,dah78445586,False,GBP,2013-05-31,91260.00,651418.00,True,UPDATE,2012-04-29 04:48:44,2015-04-26 09:56:44
csnbc24524,oah89277328,True,GBP,2012-01-03,262997.00,671491.00,True,UPDATE,2013-09-16 10:17:16,2016-12-14 11:52:15
xztsk32698,vdy04985994,True,GBP,2012-07-22,90748339.00,741602.00,True,UPDATE,2014-12-16 03:20:19,2015-09-11 03:51:40
bahbs92873,bql81138152,False,GBP,2010-11-07,20056103.00,8561737.00,False,UPDATE,2014-11-08 06:23:16,2015-10-22 05:41:46
zybtk72200,uik19477592,False,GBP,2012-10-13,867632.00,97909458.00,True,UPDATE,2010-01-16 10:45:20,2016-06-15 12:25:01
flqog06627,xmx72255374,True,GBP,2014-10-07,506825.00,6586787.00,False,UPDATE,2014-04-23 06:50:04,2012-06-11 12:56:11
recgu33342,msu20502202,True,GBP,2011-08-05,158648.00,96759990.00,True,UPDATE,2012-09-25 11:54:00,2014-11-12 10:18:25
dpget46560,jpw82415585,True,GBP,2014-12-07,48179355.00,5000752.00,False,UPDATE,2012-07-12 06:13:59,2016-12-31 11:36:27
xdtvw36073,njs63858158,True,GBP,2011-05-08,36080829.00,564794.00,False,CREATE,2010-11-22 01:52:13,2015-07-21 04:23:26
bjwxz43854,irt89680262,False,GBP,2011-09-10,9398761.00,543346.00,False,CREATE,2010-11-24 02:05:31,2012-10-08 11:42:38
ygbbi70726,ngs65852362,True,USD,2011-07-04,12768264.00,105485.00,False,UPDATE,2013-10-31 07:12:53,2015-08-04 07:04:41
xtowd93046,mgp85380003,True,USD,2014-10-14,36723460.00,54664002.00,False,UPDATE,2013-05-31 09:19:44,2016-01-16 03:27:53
uybbr03021,mqa23031946,True,USD,2013-01-27,651949.00,363489.00,True,UPDATE,2010-06-20 12:16:15,2014-05-21 11:51:41
dqhme10735,qmy03873317,True,USD,2014-01-20,266491.00,50446602.00,True,UPDATE,2010-07-08 03:09:57,2012-11-17 08:44:08
ucejb32140,zwy92686731,False,USD,2013-06-27,2727166.00,43019.00,True,UPDATE,2012-06-26 04:24:33,2016-09-12 08:12:02
coyzi57455,xuc57863985,False,GBP,2013-10-05,40350183.00,1740371.00,False,UPDATE,2014-10-16 12:09:17,2016-01-29 09:55:49
pqcyi94201,reb94220698,True,GBP,2013-10-26,6873049.00,9836732.00,False,UPDATE,2011-01-12 08:07:20,2016-07-08 09:44:14
mdjqf98013,qoi90541706,False,GBP,2012-09-29,5680467.00,84711781.00,True,UPDATE,2011-08-09 09:38:14,2014-06-16 08:51:39
fjqcp98713,zae72976464,False,GBP,2014-08-07,54346768.00,258872.00,False,UPDATE,2014-04-11 06:31:25,2015-09-10 11:35:48
sccxd43482,zgh69941758,True,USD,2013-05-17,876800.00,938305.00,True,CREATE,2011-03-18 06:22:54,2014-06-30 07:13:40
bdxab46385,gmb90713710,False,GBP,2010-06-15,1724476.00,1583.00,False,UPDATE,2015-01-11 06:05:59,2015-12-31 06:02:24
odkoj72751,lrq33572619,True,GBP,2014-10-08,433540.00,978802.00,False,CREATE,2012-11-08 06:17:10,2013-02-14 05:57:11
wdiot92473,qah18223699,True,USD,2010-03-12,611091.00,558919.00,True,UPDATE,2014-11-06 05:18:18,2017-04-13 11:26:52
ezabb25249,xrb50652776,True,USD,2014-01-26,568459.00,7403465.00,True,CREATE,2011-06-12 11:29:46,2012-12-30 05:41:57
jgtil62533,oew19519769,False,GBP,2011-06-01,48731963.00,4342392.00,True,UPDATE,2013-11-09 04:09:10,2016-01-01 06:02:47
utdvf25633,ule90519486,False,GBP,2011-11-16,23095414.00,671157.00,False,UPDATE,2013-10-01 08:25:44,2016-03-02 11:52:42
nudeu91909,mme52668286,False,GBP,2013-05-24,942907.00,1751201.00,False,UPDATE,2011-03-01 12:20:45,2014-06-16 06:38:06
kjgtg84196,dxj80723119,False,GBP,2010-06-21,990664.00,318054.00,False,UPDATE,2013-12-29 12:25:44,2016-04-05 10:30:22
ysucz88959,eic17282859,False,USD,2014-02-15,18828151.00,1810701.00,False,CREATE,2014-06-27 10:24:45,2012-09-12 07:21:15
npinn49946,lie23974183,True,USD,2012-01-05,346070.00,136958.00,False,UPDATE,2014-10-06 08:34:25,2013-07-09 04:20:27
tqhcz69534,bis91054367,True,GBP,2011-05-06,276242.00,4102333.00,True,CREATE,2013-05-15 09:09:57,2017-03-15 07:23:57
dkwtr90457,wvv54975471,False,GBP,2014-06-06,256157.00,891957.00,False,CREATE,2012-01-26 01:52:23,2016-03-16 01:49:46
ryfth60758,tmm07126390,True,GBP,2015-02-02,6072640.00,6992275.00,True,CREATE,2013-07-24 11:58:23,2015-05-24 07:32:28
puuoj38589,fdb08390946,True,GBP,2013-12-11,192546.00,485128.00,False,CREATE,2013-09-11 09:16:09,2014-01-14 11:30:18
udpva92295,xwu65123665,True,USD,2011-01-29,9309.00,6028844.00,False,CREATE,2011-02-24 04:03:57,2012-12-16 07:08:51
cjbku09537,bzf92763658,False,GBP,2014-03-28,18049639.00,9344225.00,False,CREATE,2014-01-16 10:55:24,2016-12-12 04:17:55
rxqrn74745,qql61728530,False,USD,2014-11-28,74153436.00,4373645.00,False,CREATE,2013-02-26 02:28:51,2016-12-03 08:35:01
aakzl49043,rgf00206050,False,GBP,2014-08-07,624802.00,132114.00,False,CREATE,2015-03-08 11:10:44,2016-03-29 11:17:20
pigck20328,kbi15867537,False,USD,2010-12-04,134280.00,64548017.00,False,UPDATE,2011-05-15 05:32:31,2012-08-27 04:18:12
vipyo36888,tfw70527120,False,USD,2013-01-19,58848063.00,8149352.00,False,UPDATE,2011-12-11 12:52:23,2015-09-14 02:05:21
nndjb07609,xmw29633483,False,GBP,2010-04-03,148251.00,942347.00,True,CREATE,2013-11-19 06:10:23,2015-05-11 11:09:37
cfomo04436,nhi79495472,False,USD,2014-05-21,3964684.00,11174.00,False,UPDATE,2011-10-21 09:41:13,2014-03-22 10:49:37
odoae46591,rly28868429,True,GBP,2013-03-10,454278.00,423729.00,False,UPDATE,2012-12-14 11:55:44,2013-06-07 01:32:10
adxmg96827,zlj74612421,False,GBP,2014-10-22,8648660.00,89643.00,True,CREATE,2011-08-01 07:44:14,2012-12-18 12:22:26
jrsyd77676,sdp80401356,False,USD,2010-03-22,3477569.00,9067805.00,True,UPDATE,2014-05-05 04:28:14,2014-03-14 07:08:21
lmywh24196,syu84787273,False,USD,2012-08-10,990097.00,352034.00,False,UPDATE,2013-05-04 09:28:55,2012-04-29 09:44:42
gmskz39783,vpk36168498,False,GBP,2013-01-31,69884316.00,16488895.00,False,UPDATE,2010-12-04 02:42:39,2015-06-13 07:57:05
hufqm54586,bsg90478813,True,GBP,2012-06-24,26877333.00,478953.00,False,CREATE,2012-12-09 12:31:50,2013-12-27 02:02:00
bghqr18005,wty26402998,False,USD,2014-03-05,463813.00,432278.00,True,UPDATE,2010-12-23 04:01:02,2015-05-06 05:45:16
uwbef12554,fps92170225,False,GBP,2011-04-13,3483566.00,836062.00,False,CREATE,2013-11-17 05:26:04,2015-04-09 06:06:37
uddmc66834,dhd87968557,False,GBP,2010-06-29,8716144.00,5456938.00,True,CREATE,2015-02-04 09:04:35,2015-02-08 11:09:27
jbnsy49039,rru70811632,True,USD,2010-12-26,659648.00,4127744.00,True,UPDATE,2013-09-06 02:49:31,2016-08-21 01:18:18
bfsje73093,xdn23437668,False,GBP,2013-07-16,98064.00,45352230.00,True,UPDATE,2011-10-03 11:24:54,2014-12-26 04:38:15
stvue63165,ybr63510375,True,USD,2011-08-01,640585.00,877618.00,False,CREATE,2010-03-10 07:43:02,2012-03-01 02:51:37
mtcfb51082,tzg97055718,True,USD,2010-08-05,951242.00,57930.00,False,UPDATE,2011-06-24 05:31:11,2016-06-20 09:34:04
mdghz48300,cia28651054,False,USD,2015-04-19,331462.00,60042881.00,True,CREATE,2013-05-29 02:44:19,2013-12-26 07:28:30
lcbxk56204,dea06589029,True,USD,2013-06-04,735717.00,120362.00,False,CREATE,2013-11-21 07:43:15,2014-09-04 11:02:14
lotte92380,ntz95302192,False,GBP,2012-09-20,259690.00,15258287.00,True,UPDATE,2014-05-13 10:15:11,2013-03-05 10:44:20
trgaw36119,hdn31208263,True,USD,2014-01-07,6732106.00,629891.00,True,UPDATE,2010-12-09 12:37:20,2017-04-20 01:22:41
ikuwt43652,ytq34605742,True,USD,2013-01-11,406878.00,1180601.00,False,CREATE,2014-05-10 09:11:43,2014-07-18 11:20:57
owdmo16589,jnh88373262,True,GBP,2010-10-06,232395.00,7489788.00,True,CREATE,2010-04-15 11:41:19,2012-02-11 09:13:05
kpvwv37785,dye05865902,True,GBP,2012-09-30,652279.00,9466035.00,False,UPDATE,2013-04-17 04:49:27,2016-07-12 04:11:45
yrezu67952,xdc21014353,False,GBP,2014-11-06,842761.00,35779043.00,True,CREATE,2014-06-29 04:25:56,2016-02-27 02:03:43
eajtf21433,zxh70874192,True,USD,2014-09-01,25315.00,539671.00,True,UPDATE,2015-05-10 03:50:31,2012-06-06 12:48:23
tufah73486,ouj21836367,True,USD,2013-11-18,64956007.00,48129627.00,False,CREATE,2012-02-27 01:37:04,2013-08-22 03:37:44
oifpe21356,ihn17052706,False,GBP,2014-06-15,831127.00,982621.00,True,CREATE,2013-04-05 03:21:59,2016-07-07 11:52:56
pdhyz78084,rol30440393,True,GBP,2014-10-26,2471969.00,995054.00,True,CREATE,2010-08-17 05:40:45,2012-05-28 12:56:52
drxzo04824,rfk83194442,False,GBP,2015-04-26,266504.00,755000.00,False,CREATE,2012-02-27 07:03:20,2012-04-26 05:24:08
slgmi16332,emt77206339,True,USD,2012-02-14,385031.00,4274003.00,True,UPDATE,2011-07-16 09:57:27,2014-12-15 03:06:11
hqryi51899,rov31245835,True,GBP,2010-04-24,45084331.00,7874951.00,False,UPDATE,2014-11-18 10:04:00,2014-04-30 07:55:15
rrgmm43080,eui62981557,False,USD,2011-11-05,881395.00,97562854.00,True,UPDATE,2014-06-08 03:17:21,2014-04-18 03:01:00
vaiej18415,cnw31299273,False,USD,2013-05-15,976133.00,2006863.00,True,CREATE,2013-09-21 11:14:44,2016-04-18 05:16:18
mzmkw61957,jjc37422000,False,GBP,2012-10-15,21706586.00,587016.00,False,UPDATE,2014-10-09 10:45:08,2015-11-15 10:25:57
aompm84881,rgz46215990,False,USD,2015-02-15,5593828.00,240319.00,False,UPDATE,2010-07-18 04:27:12,2013-10-08 12:52:35
ljnhg97708,gma02522693,True,USD,2010-01-21,8534756.00,71160010.00,True,UPDATE,2015-04-05 07:45:46,2013-03-06 02:55:38
vqjcf53931,bke64239715,False,GBP,2010-06-20,423157.00,49562808.00,True,CREATE,2012-10-18 10:12:13,2012-03-10 04:06:26
gvnns86043,wll18959415,False,USD,2013-03-17,163422.00,6981938.00,True,UPDATE,2014-04-22 06:20:54,2016-09-17 02:40:13
aycrt61384,fik75116190,True,GBP,2010-08-15,5455132.00,66470.00,False,UPDATE,2013-11-07 01:19:10,2012-06-07 07:14:40
kqycq16657,yhw90410251,True,GBP,2015-03-11,543814.00,92256680.00,True,UPDATE,2012-12-13 07:47:43,2014-07-02 10:07:37
eylnp16683,oqn29525309,True,GBP,2012-03-07,2001776.00,64476.00,False,UPDATE,2011-09-08 05:14:11,2014-09-28 03:45:22
qdtvs88827,uxh41952682,True,USD,2013-03-06,98310862.00,82690878.00,False,CREATE,2012-02-11 03:00:16,2014-09-26 02:37:00
dmakx55512,cri69579311,False,USD,2013-01-29,548228.00,877056.00,True,CREATE,2015-04-22 10:08:42,2013-03-19 08:24:52
rzzkl89181,lis19446670,True,USD,2015-04-27,82101282.00,63309209.00,False,UPDATE,2013-09-18 12:25:40,2013-06-23 10:43:56
pnour33830,gzy82938059,True,USD,2011-05-24,647134.00,629272.00,False,CREATE,2010-02-05 07:42:59,2014-03-20 02:48:03
qfrcb70858,wbq16597193,True,GBP,2011-11-07,56698.00,596742.00,True,CREATE,2015-03-06 02:59:22,2015-05-14 01:26:00
ppupn09640,gfe07602668,False,USD,2012-05-01,417884.00,2926754.00,False,CREATE,2014-05-30 06:58:53,2015-02-26 07:47:10
bdvna29403,jzc20504330,False,GBP,2013-02-24,840778.00,737091.00,False,UPDATE,2011-03-26 11:32:57,2013-06-14 04:21:40
nshyf56222,plc61360226,False,GBP,2011-04-28,717357.00,999598.00,True,UPDATE,2013-12-28 10:02:13,2015-06-04 08:11:03
zauwr24103,mmg93798004,False,GBP,2011-11-04,674693.00,6275456.00,False,CREATE,2013-12-04 11:29:26,2014-09-23 05:25:13
wmrxe67040,uka74461925,False,USD,2014-07-23,537305.00,7197303.00,True,UPDATE,2015-01-09 08:53:56,2015-10-22 04:42:33
tovsx74788,ktc55377475,True,USD,2012-03-15,82057470.00,16176311.00,True,UPDATE,2014-11-22 09:04:34,2015-01-07 10:38:56
dexbh18171,wfu78448881,True,GBP,2013-05-06,542578.00,323246.00,False,CREATE,2013-02-24 03:06:14,2013-06-07 10:43:15
lbvmn36202,lnk27024411,True,GBP,2011-01-28,8525796.00,6222969.00,True,UPDATE,2010-08-21 10:40:44,2013-07-22 04:18:56
aqnvy34711,axo90088099,False,GBP,2012-06-15,540796.00,141339.00,True,CREATE,2013-08-11 02:13:53,2013-07-03 05:53:29
hwfyz69355,rdv87945341,True,GBP,2014-06-24,14633506.00,49128245.00,False,CREATE,2010-05-20 07:11:22,2015-09-13 04:17:13
qluri24055,ggf28530235,True,GBP,2013-06-04,39131272.00,890452.00,False,CREATE,2012-06-29 12:11:15,2016-05-01 09:49:22
xmdln75390,pzo61643160,False,USD,2013-06-06,619566.00,7187879.00,False,CREATE,2014-08-29 01:20:51,2012-09-17 01:15:17
sxzwc04880,zjd65879390,True,GBP,2015-01-06,70170.00,74780156.00,False,UPDATE,2015-05-13 02:19:31,2013-02-13 11:02:49
ecunr05242,nnl71583058,False,GBP,2010-05-03,2966218.00,173046.00,True,UPDATE,2012-05-08 01:07:04,2013-03-12 10:43:31
bhcki19010,cbv40210623,False,GBP,2011-07-29,6513388.00,41168644.00,True,UPDATE,2012-07-20 03:04:04,2016-11-07 06:46:48
rehtf46454,kwm28443726,False,USD,2012-11-30,682924.00,43513083.00,True,UPDATE,2012-10-22 07:37:49,2015-11-13 09:48:53
lpmfm72676,gny18751198,True,GBP,2014-01-11,801888.00,3810261.00,False,CREATE,2013-04-30 11:46:57,2016-11-07 01:09:30
xqzvf48424,qws53882165,False,GBP,2012-05-11,22769257.00,224566.00,False,UPDATE,2012-06-16 01:01:41,2014-03-18 07:06:25
sbkdf93116,zej36174451,True,USD,2013-01-11,85919435.00,14498712.00,False,CREATE,2011-09-17 09:34:59,2015-08-14 06:30:18
ezuxj88001,ame37119099,False,USD,2011-10-20,3546311.00,8340437.00,False,CREATE,2014-06-18 10:02:31,2015-05-28 10:07:27
dozuf52987,rbu68613643,True,USD,2010-02-02,791327.00,666095.00,True,CREATE,2014-01-20 02:36:18,2013-12-17 05:43:51
ocfrp18378,uuk02826606,True,GBP,2015-02-12,760319.00,3540695.00,True,CREATE,2013-01-11 01:59:58,2016-09-22 01:37:43
lusnf15760,bqj03645050,False,GBP,2011-04-26,497497.00,461780.00,True,CREATE,2011-06-10 02:43:31,2014-07-25 05:31:59
mqukb84339,tir16022360,False,USD,2010-08-12,435773.00,821311.00,False,CREATE,2013-01-18 02:07:44,2015-03-24 02:40:48
aemqc53817,snn73758037,False,GBP,2014-03-06,1245903.00,252367.00,True,CREATE,2012-06-05 07:24:40,2013-06-12 06:49:11
hrykt31019,lvg82526614,True,USD,2011-05-31,16019994.00,81079916.00,True,CREATE,2010-08-02 04:00:30,2015-04-23 01:45:29
bdooe62314,psa16265323,True,GBP,2012-11-02,1005927.00,99315412.00,False,UPDATE,2014-01-31 03:07:57,2015-10-11 11:01:49
bkcks36968,opf58309954,False,GBP,2010-10-30,643654.00,4069681.00,True,UPDATE,2015-04-09 08:50:22,2014-08-28 12:54:49
bvqmg53542,bvd52853727,False,GBP,2013-06-04,55515703.00,927797.00,False,CREATE,2014-09-26 03:45:22,2012-05-18 06:07:36
fdmlc74434,ozt45778827,True,USD,2014-02-12,9552542.00,520318.00,True,CREATE,2012-03-06 11:36:56,2014-07-15 10:15:46
ndrqq15095,vpd83574706,False,GBP,2015-04-23,578480.00,11696411.00,True,CREATE,2013-05-01 10:51:18,2016-12-31 06:06:12
hffbb17774,zza56166708,False,USD,2011-04-11,417577.00,3331115.00,False,CREATE,2010-03-04 05:26:36,2016-01-17 06:57:11
ususe69772,imd74531801,False,USD,2013-05-15,56319133.00,279091.00,True,UPDATE,2012-01-09 09:05:14,2014-01-25 03:08:58
imndt31327,vrd98680182,True,USD,2011-10-01,60328454.00,179991.00,True,CREATE,2012-05-15 12:57:02,2016-10-24 07:47:20
gyqhn86856,otk41336451,False,GBP,2014-11-10,763596.00,859647.00,True,UPDATE,2013-09-04 07:33:44,2012-02-08 08:46:25
sbemg56543,ylr33885680,False,GBP,2012-04-24,212684.00,933529.00,True,CREATE,2014-07-02 12:30:29,2012-09-16 10:25:10
hfxvo97480,mpi28052844,False,USD,2015-02-23,504857.00,957210.00,True,UPDATE,2012-09-01 02:15:24,2013-06-01 03:36:05
wswkz46492,gta32720597,True,USD,2013-02-10,635368.00,33119464.00,True,CREATE,2013-01-06 10:42:36,2017-03-03 06:17:54
junce20185,eae69421442,True,GBP,2010-10-01,467519.00,43717902.00,False,UPDATE,2011-08-15 05:07:07,2015-02-16 09:32:31
jvfdz19260,zzd02626634,False,USD,2013-02-20,144555.00,420421.00,True,CREATE,2013-10-02 01:08:36,2016-08-13 02:12:38
axnbm32879,eki49647699,True,USD,2014-03-14,545777.00,8758993.00,False,CREATE,2012-12-28 04:05:16,2014-10-09 02:25:18
lfcqg19752,hsj82258326,True,USD,2010-06-27,34843.00,607110.00,True,CREATE,2011-03-24 02:41:42,2014-04-19 02:22:10
wgfxb50199,tce32677469,True,GBP,2013-02-21,56808.00,56576194.00,True,UPDATE,2011-09-15 10:08:04,2015-02-01 02:37:37
qashs76642,uve95110402,False,GBP,2011-09-17,5339571.00,85673897.00,True,CREATE,2014-05-19 11:27:18,2014-06-20 07:50:36
fpgmk52514,che32118388,False,GBP,2012-03-15,2847871.00,724503.00,True,CREATE,2014-04-08 01:10:15,2016-06-23 10:38:03
jjbvz00992,ilq59951785,True,GBP,2010-09-18,226502.00,474648.00,True,CREATE,2015-01-28 10:44:00,2015-03-27 03:21:01
bauds10284,yql41084165,False,GBP,2013-07-26,1931594.00,3586827.00,True,CREATE,2013-08-30 08:18:58,2015-10-05 07:35:10
wwkvn30458,spc03690807,True,USD,2015-03-28,92933635.00,43825070.00,True,UPDATE,2011-08-07 03:12:42,2013-03-26 08:10:01
bqcsj40758,hih26436644,False,USD,2013-11-05,729653.00,2290261.00,True,CREATE,2013-11-11 08:19:33,2015-09-01 10:07:43
eodoo06548,enh81533591,False,GBP,2015-05-10,8496923.00,129391.00,True,UPDATE,2013-11-07 10:37:01,2012-01-19 04:48:09
kssgv89699,ffo30108210,False,USD,2014-06-07,71553202.00,9943973.00,True,UPDATE,2014-03-27 02:50:32,2016-11-12 01:53:07
hxvlz16639,ndz54626007,True,GBP,2010-03-12,5171775.00,89336002.00,False,UPDATE,2010-11-04 04:33:49,2013-07-27 09:22:51
vttln45771,kcl24545253,True,USD,2013-11-17,2227726.00,611017.00,True,CREATE,2011-01-21 12:45:04,2012-07-26 02:18:28
